               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.081726,            0.022802,            0.065582,            0.055342,             0.14536,            0.032573,            0.011549,            0.055848,            0.015922,            0.051856,          0.00031386,          0.00031386,            0.096814
                  12,            0.081054,            0.023433,            0.062835,             0.06035,             0.19298,            0.043958,            0.015795,            0.053777,            0.016098,            0.050757,          0.00033365,          0.00033365,            0.096534
                  13,            0.084756,            0.022772,             0.06391,            0.082555,             0.31454,            0.069677,            0.023812,            0.052088,            0.016256,            0.049209,           0.0003518,           0.0003518,            0.096252
                  14,            0.081604,            0.020889,            0.062599,             0.17934,             0.26692,             0.11715,            0.040237,            0.050087,             0.01643,            0.047997,          0.00036821,          0.00036821,            0.095968
                  15,            0.082256,            0.024734,            0.059865,              0.2236,             0.23459,              0.1582,            0.054642,            0.048672,            0.016515,            0.046528,          0.00038282,          0.00038282,            0.095683
                  16,            0.076504,            0.023313,            0.058296,             0.24741,             0.31704,             0.23618,            0.080806,            0.047736,            0.016582,            0.045154,          0.00039556,          0.00039556,            0.095396
                  17,            0.073151,            0.023978,            0.057353,             0.23378,             0.39599,             0.27655,            0.081874,            0.047687,            0.016585,            0.043937,           0.0004064,           0.0004064,            0.095106
                  18,            0.076809,            0.023505,            0.056733,             0.36075,             0.61779,              0.3795,            0.087334,            0.047465,            0.016522,            0.042683,           0.0004153,           0.0004153,            0.094815
                  19,            0.073834,            0.022751,             0.05507,             0.42361,             0.58162,             0.44267,             0.10802,            0.046934,            0.016412,            0.041386,          0.00042224,          0.00042224,            0.094522
                  20,            0.070675,            0.021542,            0.054326,             0.27792,             0.64257,             0.43251,             0.11776,             0.04613,            0.016198,            0.040008,          0.00042722,          0.00042722,            0.094227
                  21,            0.071045,            0.026681,            0.051714,             0.36396,             0.73396,             0.58811,             0.16716,            0.045223,            0.016231,            0.038597,          0.00043024,          0.00043024,             0.09393
                  22,            0.072331,            0.023537,            0.051432,             0.44371,             0.68162,             0.61434,             0.18663,            0.044402,            0.016266,            0.037423,          0.00043134,          0.00043134,            0.093631
                  23,            0.066308,            0.025798,            0.051584,             0.33901,             0.84211,             0.62502,             0.23077,            0.044217,            0.016241,            0.036233,          0.00043054,          0.00043054,            0.093331
                  24,            0.069505,            0.027565,            0.050014,             0.49693,             0.66735,             0.68006,             0.24623,            0.043145,            0.016221,            0.035152,          0.00042791,          0.00042791,            0.093028
                  25,            0.072908,            0.022388,            0.048801,             0.48891,             0.76316,             0.69855,             0.24315,             0.04319,            0.015851,            0.034224,           0.0004235,           0.0004235,            0.092724
                  26,            0.065089,            0.025951,            0.047296,               0.464,             0.80189,             0.69298,             0.21388,            0.043157,            0.015564,            0.033714,           0.0004174,           0.0004174,            0.092417
                  27,             0.06593,            0.024079,            0.047853,             0.44517,             0.86836,             0.68379,             0.27359,            0.039943,            0.015766,            0.033125,          0.00040969,          0.00040969,             0.09211
                  28,            0.066432,            0.029068,            0.047781,              0.5063,             0.78947,             0.69964,             0.32038,            0.039943,            0.015593,            0.032413,          0.00040048,          0.00040048,              0.0918
                  29,            0.066097,            0.025081,            0.045993,             0.46097,             0.86842,             0.71068,             0.31652,            0.038041,            0.015565,            0.031678,           0.0003899,           0.0003899,             0.09149
                  30,            0.062874,            0.027459,            0.044539,             0.43528,             0.97368,             0.68914,             0.24435,            0.038308,            0.015357,            0.031143,          0.00037807,          0.00037807,            0.091178
                  31,            0.062859,            0.026019,            0.044403,             0.41918,             0.97368,             0.68154,             0.31786,            0.038689,             0.01512,            0.030621,          0.00036513,          0.00036513,            0.090865
                  32,            0.060555,            0.022525,            0.044104,             0.42633,             0.99447,             0.67258,             0.28911,            0.038254,            0.014927,            0.030138,          0.00035123,          0.00035123,            0.090551
                  33,            0.063071,            0.020785,            0.043561,             0.41479,             0.99778,             0.68075,             0.30802,            0.038408,             0.01466,             0.02975,          0.00033654,          0.00033654,            0.090237
                  34,            0.062639,            0.028144,            0.041618,              0.3977,             0.97368,             0.67383,             0.30856,             0.03818,            0.014455,            0.029402,          0.00032123,          0.00032123,            0.089921
                  35,            0.058122,             0.02715,            0.042608,             0.42192,             0.94737,             0.67463,             0.32217,            0.037192,            0.014348,            0.029183,          0.00030548,          0.00030548,            0.089605
                  36,            0.061888,            0.022669,            0.042762,             0.45014,             0.98457,             0.66617,             0.31771,            0.035981,            0.014239,            0.029007,          0.00028948,          0.00028948,            0.089289
                  37,            0.058117,            0.023158,             0.04134,             0.50106,             0.92105,             0.66874,             0.31827,            0.035488,            0.014089,            0.028802,          0.00027341,          0.00027341,            0.088973
                  38,            0.058089,            0.022512,            0.041455,             0.49884,             0.92105,             0.66858,             0.27405,            0.034927,            0.013971,            0.028621,          0.00025748,          0.00025748,            0.088657
                  39,            0.059837,            0.030631,            0.040874,             0.45867,             0.92105,             0.67807,              0.3024,            0.035307,             0.01374,            0.028459,          0.00024189,          0.00024189,            0.088342
                  40,            0.055034,            0.024713,            0.039232,             0.46304,             0.89474,             0.66859,             0.30365,            0.034722,            0.013589,            0.028395,          0.00022685,          0.00022685,            0.088027
                  41,            0.056866,            0.024816,            0.040155,             0.51203,             0.92105,             0.69559,             0.31775,            0.034043,            0.013481,            0.028301,          0.00021257,          0.00021257,            0.087713
                  42,            0.055536,            0.018001,            0.039694,             0.52348,             0.92105,             0.68852,             0.26902,            0.036852,            0.013032,            0.028239,          0.00019925,          0.00019925,            0.087399
                  43,            0.057245,            0.020866,            0.040385,             0.52711,             0.97368,             0.71039,             0.34659,            0.035126,            0.013065,            0.028152,           0.0001871,           0.0001871,            0.087087
                  44,            0.054589,             0.02209,            0.039347,              0.6154,             0.83273,             0.75898,             0.38344,            0.034086,             0.01307,            0.028089,          0.00017634,          0.00017634,            0.086776
                  45,            0.054264,            0.022957,            0.039173,              0.6313,             0.89474,             0.78452,             0.39256,            0.033452,            0.013019,            0.028024,          0.00016717,          0.00016717,            0.086467
                  46,            0.057136,            0.025358,             0.03836,             0.63585,             0.88617,             0.77909,             0.42584,            0.033388,            0.012908,            0.028033,          0.00015979,          0.00015979,             0.08616
                  47,            0.049479,            0.024365,            0.037923,             0.61256,             0.89474,             0.76248,             0.39658,            0.033155,            0.012804,            0.027969,           0.0001544,           0.0001544,            0.085854
                  48,            0.056835,            0.026096,             0.03798,             0.61391,             0.89474,             0.76562,              0.3781,            0.032446,            0.012793,            0.027966,          0.00015118,          0.00015118,            0.085551
                  49,            0.051396,            0.022119,            0.038075,             0.62918,             0.89474,             0.77979,             0.42138,            0.031878,            0.012708,            0.027956,          0.00015032,          0.00015032,             0.08525
