               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.085315,            0.028328,            0.056833,             0.79665,             0.28897,             0.21489,            0.087269,            0.079028,             0.01994,            0.052217,            0.001006,            0.001006,            0.086406
                  49,            0.083339,            0.025481,            0.056226,             0.74443,             0.28862,             0.21728,            0.080382,            0.079088,            0.019929,            0.051899,           0.0010099,           0.0010099,             0.08611
                  50,            0.079958,            0.029034,            0.055049,             0.14475,             0.39119,             0.22566,             0.11139,            0.076705,            0.019858,            0.051724,            0.001013,            0.001013,            0.085813
                  51,            0.081249,            0.027083,             0.05514,             0.15153,             0.43051,             0.22343,             0.11063,            0.076602,            0.019953,            0.051509,           0.0010153,           0.0010153,            0.085515
                  52,             0.08062,            0.026346,            0.055719,             0.28988,             0.40934,             0.13586,            0.036799,            0.084805,            0.020016,            0.051241,           0.0010168,           0.0010168,            0.085217
                  53,            0.081238,            0.024018,            0.054588,             0.33521,             0.41265,              0.2484,            0.080051,            0.078889,            0.019738,            0.050935,           0.0010175,           0.0010175,            0.084918
                  54,            0.082137,            0.026485,             0.05457,             0.31907,              0.4065,             0.23683,            0.099525,             0.07401,             0.01959,            0.050695,           0.0010174,           0.0010174,            0.084617
                  55,            0.079327,            0.026419,            0.054201,             0.73602,             0.30714,             0.24153,             0.08945,            0.078585,            0.019745,            0.050447,           0.0010166,           0.0010166,            0.084317
                  56,             0.07876,            0.027064,            0.053548,             0.28501,              0.4032,             0.13906,            0.037156,            0.085824,              0.0197,             0.05024,            0.001015,            0.001015,            0.084015
                  57,            0.086433,            0.026678,            0.053536,             0.74238,                 0.3,             0.24108,             0.10183,            0.082425,             0.01955,            0.050164,           0.0010126,           0.0010126,            0.083713
                  58,            0.089154,            0.024043,            0.053184,             0.33223,             0.42007,             0.18385,            0.040574,            0.078464,            0.019218,            0.049956,           0.0010095,           0.0010095,            0.083409
                  59,            0.084935,            0.025494,             0.05277,             0.30037,             0.41398,             0.16861,            0.038104,             0.08343,            0.019243,            0.049816,           0.0010056,           0.0010056,            0.083106
                  60,            0.079421,            0.022857,             0.05315,             0.33992,             0.43473,             0.21528,            0.048621,            0.078764,            0.019031,            0.049509,            0.001001,            0.001001,            0.082801
                  61,              0.0839,            0.023866,            0.053177,             0.32635,              0.4383,             0.19239,            0.048876,            0.084473,            0.018804,            0.049328,          0.00099571,          0.00099571,            0.082496
                  62,            0.086752,            0.025243,            0.052804,             0.37899,             0.45185,             0.26659,             0.11118,            0.071375,            0.018748,            0.049075,          0.00098972,          0.00098972,             0.08219
                  63,            0.078503,              0.0248,            0.052614,             0.30557,             0.49368,             0.21249,            0.075494,            0.079191,            0.018579,            0.048916,          0.00098306,          0.00098306,            0.081883
                  64,            0.081162,            0.027291,             0.05387,              0.7132,             0.34889,             0.26833,            0.080506,            0.076957,            0.018342,            0.048653,          0.00097575,          0.00097575,            0.081576
                  65,            0.084008,            0.023549,            0.051475,             0.69188,             0.36677,             0.26561,            0.098692,            0.086727,            0.018221,            0.048521,          0.00096779,          0.00096779,            0.081268
                  66,            0.088988,            0.024844,            0.051963,             0.72578,             0.36429,             0.27892,            0.078954,            0.076783,            0.018369,            0.048303,          0.00095921,          0.00095921,            0.080959
                  67,            0.080942,            0.024114,            0.051812,             0.71557,             0.36786,             0.28636,            0.066864,            0.080654,            0.017975,            0.048132,          0.00095003,          0.00095003,             0.08065
                  68,            0.081269,            0.024015,             0.05132,             0.74762,             0.36164,             0.30323,            0.097461,            0.079448,            0.017966,            0.047862,          0.00094027,          0.00094027,             0.08034
                  69,            0.081008,            0.027491,            0.050608,             0.74287,             0.38142,             0.30748,            0.099774,            0.077572,            0.017907,            0.047844,          0.00092994,          0.00092994,             0.08003
                  70,            0.080087,             0.02351,            0.051573,             0.39688,             0.46334,             0.31339,            0.077889,            0.074288,            0.017927,             0.04767,          0.00091909,          0.00091909,            0.079719
                  71,            0.078802,            0.023718,            0.050343,             0.73715,             0.40256,             0.31765,              0.1194,            0.073963,            0.017814,            0.047519,          0.00090772,          0.00090772,            0.079408
                  72,             0.07662,            0.027358,            0.050263,              0.7849,             0.38571,              0.3234,             0.13428,            0.071119,            0.017911,            0.047355,          0.00089585,          0.00089585,            0.079096
                  73,            0.076827,            0.023232,            0.050269,             0.77156,             0.38214,             0.30828,            0.096817,             0.07635,            0.017786,            0.047272,          0.00088353,          0.00088353,            0.078784
                  74,              0.0779,            0.023455,            0.050282,              0.7933,             0.39624,               0.319,             0.12663,            0.073076,            0.017633,            0.047144,          0.00087077,          0.00087077,            0.078471
                  75,            0.078118,            0.022408,            0.050501,             0.72577,             0.35349,             0.29289,            0.076002,            0.075791,            0.017654,            0.047084,          0.00085759,          0.00085759,            0.078158
                  76,            0.077493,            0.022019,            0.051497,             0.76496,             0.39227,             0.32246,             0.12655,            0.074117,            0.017537,            0.046961,          0.00084403,          0.00084403,            0.077844
                  77,            0.077107,             0.02225,            0.050214,             0.76315,             0.39643,             0.31713,             0.12877,            0.073899,            0.017759,            0.046914,          0.00083011,          0.00083011,             0.07753
                  78,             0.07727,            0.021222,            0.050149,             0.68408,             0.36867,             0.31638,             0.10408,            0.074185,            0.017299,            0.046796,          0.00081586,          0.00081586,            0.077216
                  79,            0.077684,            0.025926,            0.050236,             0.78134,             0.37717,             0.32113,              0.1167,            0.075769,            0.017745,            0.046723,          0.00080132,          0.00080132,            0.076901
                  80,            0.077886,            0.023359,            0.050318,             0.80048,             0.37673,              0.3387,             0.10604,            0.072496,            0.017562,            0.046607,           0.0007865,           0.0007865,            0.076587
                  81,            0.075888,            0.024934,              0.0494,             0.78463,              0.3853,              0.3168,             0.12616,            0.074097,            0.017573,            0.046534,          0.00077145,          0.00077145,            0.076271
                  82,            0.074577,            0.024464,            0.049527,             0.81117,             0.39081,             0.31767,             0.13235,             0.06982,            0.017332,            0.046457,          0.00075618,          0.00075618,            0.075956
                  83,            0.074399,            0.022508,             0.04904,             0.81634,             0.38918,             0.32698,             0.15109,            0.071209,            0.017344,            0.046371,          0.00074074,          0.00074074,            0.075641
                  84,            0.071438,            0.023158,            0.048524,             0.79566,             0.39248,             0.32228,             0.11265,            0.071999,            0.017105,            0.046229,          0.00072516,          0.00072516,            0.075325
                  85,            0.077619,            0.023185,            0.050006,             0.67173,             0.42143,             0.32542,             0.11377,            0.073753,            0.016995,            0.046099,          0.00070947,          0.00070947,            0.075009
                  86,            0.073029,            0.023197,            0.049597,             0.29506,             0.50684,              0.3467,             0.14814,             0.06875,            0.017017,            0.045962,           0.0006937,           0.0006937,            0.074694
                  87,            0.074788,            0.025237,            0.048443,             0.77527,             0.38176,             0.31878,            0.092637,            0.074145,            0.017066,             0.04589,          0.00067788,          0.00067788,            0.074378
                  88,            0.071168,            0.026096,            0.048478,             0.81437,             0.38115,             0.32832,             0.15575,            0.069003,            0.016847,            0.045794,          0.00066205,          0.00066205,            0.074062
                  89,            0.076137,            0.023134,            0.049129,             0.79745,             0.36937,             0.32841,             0.10028,            0.071108,            0.016876,            0.045723,          0.00064625,          0.00064625,            0.073746
                  90,            0.071546,            0.022679,            0.048854,             0.81968,             0.38141,             0.34635,             0.14203,            0.068112,            0.016821,            0.045631,           0.0006305,           0.0006305,            0.073431
                  91,            0.072068,              0.0254,            0.049891,             0.81568,             0.36019,             0.33446,             0.12501,            0.067178,            0.016828,             0.04559,          0.00061485,          0.00061485,            0.073115
                  92,             0.07117,            0.024677,            0.048034,             0.27732,             0.50684,             0.35621,              0.1643,            0.066482,            0.016661,             0.04554,          0.00059933,          0.00059933,            0.072799
                  93,            0.074157,            0.028118,             0.04832,             0.81224,             0.37401,             0.34646,             0.15437,            0.071634,            0.016739,            0.045546,          0.00058397,          0.00058397,            0.072484
                  94,            0.074064,             0.02208,            0.048635,             0.23888,             0.50646,             0.33225,             0.13602,            0.069293,            0.016508,            0.045507,          0.00056881,          0.00056881,            0.072169
                  95,            0.073726,            0.022024,             0.04813,             0.69269,                0.45,             0.34932,             0.15192,            0.067082,            0.016627,            0.045448,          0.00055388,          0.00055388,            0.071854
                  96,            0.070209,             0.02243,            0.047603,             0.80406,              0.3608,              0.3546,             0.11947,            0.068378,            0.016678,            0.045323,          0.00053923,          0.00053923,            0.071539
                  97,            0.070807,            0.024931,            0.047394,             0.74555,             0.41785,             0.34923,             0.17717,            0.069339,            0.016564,            0.045279,          0.00052489,          0.00052489,            0.071225
                  98,            0.072944,            0.023513,             0.04812,             0.81965,             0.36055,             0.36132,             0.15411,             0.06736,             0.01645,            0.045233,          0.00051089,          0.00051089,            0.070911
                  99,             0.07075,            0.023035,            0.048021,             0.69517,             0.45325,              0.3662,             0.17401,            0.066267,            0.016373,            0.045199,          0.00049727,          0.00049727,            0.070597
                 100,            0.070757,            0.025209,            0.047835,             0.67247,             0.48214,             0.36157,             0.15628,            0.067771,            0.016414,            0.045133,          0.00048407,          0.00048407,            0.070284
                 101,            0.071493,            0.023723,            0.047156,              0.7007,                0.45,             0.37819,              0.1608,            0.068792,            0.016421,            0.045109,          0.00047132,          0.00047132,            0.069971
                 102,            0.074009,            0.020386,            0.048646,             0.68654,             0.45357,             0.38111,             0.15459,            0.067485,            0.016409,            0.045038,          0.00045906,          0.00045906,            0.069659
                 103,            0.070272,            0.021367,             0.04837,             0.68338,             0.43929,             0.36708,             0.16441,            0.064084,            0.016317,             0.04497,          0.00044733,          0.00044733,            0.069347
                 104,            0.070292,             0.02528,            0.048425,             0.70756,             0.44981,             0.36562,             0.18756,            0.064071,            0.016235,            0.044881,          0.00043616,          0.00043616,            0.069036
                 105,            0.068268,            0.023797,            0.047448,             0.68715,             0.45357,             0.37861,             0.16087,            0.066491,            0.016308,            0.044864,          0.00042559,          0.00042559,            0.068726
                 106,            0.070317,            0.023788,            0.048336,             0.69914,             0.45306,             0.37666,             0.15641,            0.066849,            0.016217,            0.044819,          0.00041564,          0.00041564,            0.068416
                 107,             0.07028,            0.023014,            0.046672,             0.69729,             0.45357,             0.35587,             0.15558,            0.066122,            0.016199,             0.04479,          0.00040637,          0.00040637,            0.068106
                 108,            0.071149,            0.022792,            0.047929,             0.70148,             0.44643,             0.36403,             0.16767,            0.065433,            0.016194,            0.044696,           0.0003978,           0.0003978,            0.067798
                 109,            0.070263,            0.023861,            0.047857,             0.71122,             0.45296,             0.37614,             0.18203,            0.064994,            0.016136,            0.044662,          0.00038997,          0.00038997,             0.06749
                 110,            0.068218,            0.021905,            0.047256,             0.73786,             0.44247,             0.38418,             0.17702,             0.06845,            0.016182,            0.044577,          0.00038291,          0.00038291,            0.067183
                 111,            0.069168,            0.024539,            0.046798,             0.72949,             0.44643,             0.38942,             0.18145,            0.064182,            0.016066,            0.044526,          0.00037665,          0.00037665,            0.066877
                 112,            0.069084,            0.023671,            0.046896,             0.73144,             0.44286,             0.38472,             0.17085,            0.068176,              0.0161,            0.044489,          0.00037124,          0.00037124,            0.066571
                 113,            0.070802,            0.024118,            0.047852,             0.73793,             0.44643,             0.40338,             0.18609,            0.063716,            0.015958,            0.044444,           0.0003667,           0.0003667,            0.066267
                 114,            0.069678,            0.022908,            0.048504,             0.25162,             0.58133,             0.39286,              0.1883,            0.065404,            0.015954,            0.044373,          0.00036306,          0.00036306,            0.065963
                 115,            0.068678,            0.026203,            0.046931,             0.71729,             0.46071,             0.39841,             0.19593,             0.06408,            0.015977,            0.044361,          0.00036036,          0.00036036,             0.06566
                 116,            0.070042,            0.023038,             0.04761,             0.72165,             0.44643,             0.38756,             0.16783,            0.065872,            0.016028,            0.044309,          0.00035863,          0.00035863,            0.065359
                 117,            0.070091,            0.024425,             0.04746,               0.246,             0.63935,             0.38293,             0.18347,            0.063621,             0.01586,            0.044275,           0.0003579,           0.0003579,            0.065058
                 118,             0.06874,            0.023697,            0.047304,             0.24259,             0.65486,             0.38774,             0.18734,            0.065599,            0.015891,            0.044233,           0.0003582,           0.0003582,            0.064758
                 119,            0.068759,            0.021535,             0.04653,             0.71689,             0.45714,              0.3824,             0.18129,            0.064912,            0.015886,            0.044197,          0.00035955,          0.00035955,             0.06446
