               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,             0.10579,            0.032221,             0.07448,            0.020856,            0.054275,            0.025604,           0.0078917,            0.097161,            0.027493,            0.071245,          0.00052864,          0.00052864,            0.095229
                  18,             0.10412,            0.033491,            0.073274,            0.023941,            0.078571,            0.027119,           0.0095342,            0.096191,            0.027876,            0.070575,          0.00055839,          0.00055839,            0.094958
                  19,             0.10182,            0.031202,            0.072227,             0.02682,             0.13249,            0.039218,            0.014498,            0.095554,            0.027895,            0.069774,          0.00058811,          0.00058811,            0.094688
                  20,             0.10162,            0.034176,            0.072011,            0.031119,             0.22109,            0.037857,            0.012213,            0.094733,            0.027947,            0.068934,           0.0006178,           0.0006178,            0.094418
                  21,             0.10049,            0.035075,            0.071274,            0.027252,             0.26395,            0.037292,            0.011875,            0.094356,            0.027898,            0.068082,          0.00064746,          0.00064746,            0.094147
                  22,             0.10115,            0.035394,            0.070746,            0.068433,             0.19188,            0.076489,            0.020106,            0.095863,            0.026673,            0.066953,          0.00067708,          0.00067708,            0.093877
                  23,             0.10033,            0.038769,            0.069764,             0.22068,             0.14429,            0.070396,            0.020083,            0.094962,            0.026864,            0.066254,          0.00070667,          0.00070667,            0.093607
                  24,             0.09807,             0.03441,            0.068275,            0.085926,             0.21167,            0.082015,            0.025781,             0.09229,            0.027512,            0.065383,          0.00073622,          0.00073622,            0.093336
                  25,            0.096994,            0.034643,            0.066878,              0.2348,             0.19966,            0.088851,             0.02498,            0.092387,            0.027238,            0.064422,          0.00076573,          0.00076573,            0.093066
                  26,            0.095182,            0.030105,            0.066327,            0.097518,             0.25357,             0.11221,            0.034673,            0.091456,            0.027108,            0.063573,          0.00079521,          0.00079521,            0.092795
                  27,            0.094489,            0.034384,            0.065381,             0.40309,             0.24371,              0.1342,            0.027908,            0.091185,            0.026962,            0.062518,          0.00082464,          0.00082464,            0.092525
                  28,            0.092581,            0.035724,            0.065467,             0.42263,             0.26786,             0.15089,            0.048332,             0.08914,            0.026711,            0.061601,          0.00085403,          0.00085403,            0.092254
                  29,            0.093522,            0.032338,            0.064765,             0.56922,             0.24286,              0.1673,            0.032682,            0.091188,            0.025748,            0.060721,          0.00088337,          0.00088337,            0.091983
                  30,            0.090707,            0.035917,            0.063667,             0.55389,             0.23841,             0.14815,             0.03293,            0.090745,            0.025077,            0.060324,          0.00091267,          0.00091267,            0.091713
                  31,             0.09109,            0.032163,             0.06326,             0.58501,             0.26738,             0.18866,            0.053425,            0.087335,            0.024966,            0.059721,          0.00094192,          0.00094192,            0.091442
                  32,            0.092091,            0.027516,            0.063792,             0.58434,             0.25628,             0.18365,            0.044887,            0.088234,            0.024176,            0.059059,          0.00097112,          0.00097112,            0.091171
                  33,            0.090914,            0.036915,            0.063267,              0.7264,             0.27002,             0.21181,            0.057683,            0.086239,            0.023728,            0.058259,           0.0010003,           0.0010003,              0.0909
                  34,            0.089767,            0.032155,            0.062384,              0.7324,             0.26348,             0.22794,            0.050814,            0.087547,            0.022932,            0.057709,           0.0010294,           0.0010294,            0.090629
                  35,            0.088634,            0.035767,            0.061552,             0.68165,             0.23571,             0.16185,             0.04254,            0.086962,            0.022136,            0.057186,           0.0010584,           0.0010584,            0.090358
                  36,            0.088817,            0.033319,            0.060014,             0.59771,             0.29188,             0.21403,            0.074086,            0.087357,            0.021286,            0.056885,           0.0010874,           0.0010874,            0.090087
                  37,            0.088734,            0.028591,            0.060944,             0.15035,             0.39347,             0.18706,             0.04078,            0.088223,            0.020891,            0.056434,           0.0011163,           0.0011163,            0.089816
                  38,            0.087235,            0.029671,             0.05948,             0.14062,             0.39652,             0.18292,             0.04255,            0.087756,            0.020958,            0.055762,           0.0011452,           0.0011452,            0.089545
                  39,            0.086886,            0.031408,            0.059413,             0.38371,             0.33953,               0.197,            0.047568,            0.088519,            0.020635,            0.055488,            0.001174,            0.001174,            0.089274
                  40,            0.088981,            0.026899,            0.058904,             0.46707,             0.32243,             0.23302,            0.089758,            0.081539,            0.020556,            0.054966,           0.0012028,           0.0012028,            0.089003
                  41,            0.086919,            0.028835,            0.059033,             0.44069,             0.31277,             0.19802,            0.050312,            0.083122,            0.020255,            0.054178,           0.0012314,           0.0012314,            0.088731
                  42,            0.086495,             0.02534,            0.057271,             0.26479,             0.39306,             0.16272,            0.030633,            0.085083,            0.020096,            0.053531,           0.0012601,           0.0012601,             0.08846
                  43,            0.086585,            0.030553,            0.057892,             0.45657,             0.30685,             0.21715,            0.085858,            0.079881,             0.02041,             0.05293,           0.0012886,           0.0012886,            0.088189
                  44,            0.084466,            0.031231,            0.056242,             0.46126,             0.33078,             0.21503,             0.10859,            0.077933,             0.02053,            0.052473,           0.0013171,           0.0013171,            0.087917
                  45,            0.083842,            0.025715,            0.056455,             0.30256,             0.38466,             0.21901,            0.074651,            0.078609,            0.020589,            0.052212,           0.0013455,           0.0013455,            0.087646
                  46,            0.082942,            0.026663,            0.056127,             0.25278,             0.46385,             0.16659,            0.030911,            0.079804,            0.020076,             0.05156,           0.0013739,           0.0013739,            0.087374
                  47,            0.082613,             0.02593,            0.054974,             0.74055,             0.28166,             0.22687,            0.036025,             0.07673,            0.019918,            0.051096,           0.0014021,           0.0014021,            0.087102
                  48,            0.083128,            0.027667,            0.055218,              0.7407,             0.23929,             0.22358,            0.033778,            0.082913,            0.019602,            0.050602,           0.0014303,           0.0014303,             0.08683
                  49,            0.083559,            0.024724,            0.054554,             0.12916,             0.46269,             0.21303,            0.042278,            0.077301,            0.019716,            0.050327,           0.0014585,           0.0014585,            0.086558
                  50,            0.081511,            0.027962,            0.053235,             0.34539,             0.40571,             0.26192,            0.080841,            0.075602,            0.019451,            0.050265,           0.0014865,           0.0014865,            0.086287
                  51,            0.081061,            0.026282,            0.053306,             0.50575,             0.30357,             0.27117,             0.12492,            0.073872,            0.019204,            0.050096,           0.0015145,           0.0015145,            0.086014
                  52,            0.080824,            0.025577,            0.053958,             0.51249,              0.3157,             0.22969,            0.052504,            0.080445,            0.019237,             0.04989,           0.0015424,           0.0015424,            0.085742
                  53,            0.080908,            0.023486,            0.052815,             0.65104,             0.31945,             0.22855,            0.067943,            0.079927,            0.018938,            0.049533,           0.0015702,           0.0015702,             0.08547
                  54,            0.082292,            0.025591,            0.052819,             0.67677,             0.35088,             0.27135,              0.1227,            0.073489,            0.018665,            0.049219,           0.0015979,           0.0015979,            0.085198
                  55,            0.078926,            0.025519,             0.05238,             0.71142,             0.36583,             0.29638,              0.1003,            0.072617,            0.018805,            0.048961,           0.0016256,           0.0016256,            0.084926
                  56,            0.077283,            0.026345,            0.051709,             0.76106,             0.29819,             0.24221,            0.050101,            0.089036,            0.018594,            0.048707,           0.0016531,           0.0016531,            0.084653
                  57,            0.086822,            0.025612,            0.051731,             0.65988,             0.36011,             0.26054,            0.063852,            0.076335,            0.018558,            0.048693,           0.0016806,           0.0016806,            0.084381
                  58,             0.08031,            0.023468,            0.051275,             0.33021,             0.41718,             0.17789,            0.046504,            0.087951,            0.018057,            0.048419,            0.001708,            0.001708,            0.084108
                  59,            0.088819,            0.024489,            0.050836,             0.54222,              0.3772,             0.25913,             0.07444,            0.080868,             0.01757,            0.048398,           0.0017353,           0.0017353,            0.083835
                  60,             0.07994,            0.021968,            0.051385,             0.62903,             0.30357,             0.20335,             0.04762,            0.086117,            0.016997,            0.047896,           0.0017625,           0.0017625,            0.083562
                  61,            0.089706,            0.021976,             0.05135,             0.58477,             0.32266,             0.18536,            0.081054,            0.097653,            0.015667,            0.047963,           0.0017896,           0.0017896,             0.08329
                  62,            0.088269,             0.02315,            0.050958,             0.77565,             0.32426,             0.22317,            0.058188,             0.09635,            0.015741,             0.04753,           0.0018166,           0.0018166,            0.083017
                  63,             0.09042,            0.022705,            0.050754,             0.56076,             0.37276,              0.1796,            0.070847,            0.082968,            0.017149,            0.047204,           0.0018435,           0.0018435,            0.082744
                  64,            0.081655,            0.026768,            0.052014,             0.70134,             0.41809,             0.32333,             0.10951,            0.080395,              0.0174,              0.0469,           0.0018704,           0.0018704,             0.08247
                  65,            0.085812,            0.022821,            0.049592,             0.24932,             0.36071,             0.15153,            0.036106,            0.091004,            0.016547,            0.046794,           0.0018971,           0.0018971,            0.082197
                  66,            0.090399,            0.023755,            0.050078,             0.38928,              0.4874,             0.30605,             0.13221,            0.082704,            0.016817,            0.046665,           0.0019237,           0.0019237,            0.081924
                  67,            0.086072,            0.022286,            0.049828,              0.0668,             0.42109,             0.11318,            0.019539,            0.096525,            0.015311,            0.046486,           0.0019502,           0.0019502,             0.08165
                  68,            0.084955,            0.021766,            0.049429,             0.59772,             0.27857,             0.23519,            0.054303,            0.090541,            0.015295,            0.045954,           0.0019767,           0.0019767,            0.081377
                  69,             0.08657,            0.025094,            0.048385,             0.59843,             0.30946,             0.22768,             0.06475,            0.088203,            0.015879,            0.045666,            0.002003,            0.002003,            0.081103
                  70,            0.082924,            0.022522,            0.049287,             0.71205,             0.37143,             0.31062,             0.11246,            0.079274,            0.017032,            0.045479,           0.0020292,           0.0020292,            0.080829
                  71,            0.083288,            0.022426,            0.048232,             0.63106,               0.375,             0.25723,            0.090663,            0.084914,            0.016245,            0.045375,           0.0020553,           0.0020553,            0.080555
                  72,            0.080434,            0.026061,             0.04803,             0.66201,             0.40261,             0.32283,            0.076377,            0.074715,            0.017067,            0.045249,           0.0020813,           0.0020813,            0.080281
                  73,            0.083856,            0.022214,            0.048132,             0.14617,             0.52708,              0.2069,            0.036972,            0.083758,            0.016628,            0.045197,           0.0021072,           0.0021072,            0.080007
                  74,            0.082445,            0.022331,            0.048126,              0.6788,             0.41786,             0.33412,             0.09448,            0.074218,            0.016544,            0.045006,            0.002133,            0.002133,            0.079733
                  75,            0.083141,            0.021252,            0.048339,             0.63024,             0.30333,             0.26997,             0.11176,            0.090933,            0.015814,            0.045027,           0.0021587,           0.0021587,            0.079459
                  76,            0.088279,             0.02039,            0.049086,             0.68857,             0.41071,             0.34702,            0.099838,            0.075264,            0.016144,             0.04483,           0.0021842,           0.0021842,            0.079184
                  77,            0.077851,            0.021329,            0.047593,             0.47854,             0.51667,             0.29931,            0.077044,            0.077265,            0.016308,            0.044845,           0.0022097,           0.0022097,             0.07891
                  78,            0.076804,            0.020298,             0.04777,             0.22113,             0.60177,             0.38584,             0.14871,            0.075809,            0.015909,            0.044707,            0.002235,            0.002235,            0.078635
                  79,            0.080076,            0.024667,            0.047626,             0.53693,             0.38266,              0.2924,            0.067167,            0.084686,             0.01568,            0.044672,           0.0022602,           0.0022602,             0.07836
                  80,            0.085055,            0.021555,            0.047702,             0.32103,             0.58122,             0.41119,             0.16977,            0.069443,            0.016124,            0.044474,           0.0022853,           0.0022853,            0.078085
                  81,             0.07949,            0.023326,            0.046804,             0.13436,              0.4631,             0.22298,            0.046785,            0.090118,            0.015246,             0.04441,           0.0023103,           0.0023103,             0.07781
                  82,            0.084572,             0.02251,            0.046852,             0.57107,             0.52381,             0.39457,             0.10403,            0.073111,            0.016117,            0.044108,           0.0023351,           0.0023351,            0.077535
                  83,            0.081406,            0.020891,            0.046456,             0.18921,             0.46643,             0.22186,            0.035458,            0.088017,            0.015015,            0.044025,           0.0023599,           0.0023599,             0.07726
                  84,            0.081904,            0.021023,            0.045988,             0.52348,             0.56571,             0.37531,            0.089365,            0.076142,             0.01571,            0.043856,           0.0023845,           0.0023845,            0.076984
                  85,            0.079363,            0.022054,            0.047175,             0.56491,             0.56855,             0.41097,             0.14424,            0.076687,            0.015979,            0.043625,           0.0024089,           0.0024089,            0.076709
                  86,            0.075641,            0.022048,            0.046541,             0.56855,             0.52839,             0.40358,             0.12102,            0.077775,            0.015461,            0.043411,           0.0024333,           0.0024333,            0.076433
                  87,            0.083279,            0.023373,            0.045475,             0.62605,             0.51178,             0.39314,             0.10173,            0.088519,            0.014892,            0.043394,           0.0024575,           0.0024575,            0.076158
                  88,            0.084978,            0.023994,            0.045786,             0.52117,              0.5812,              0.3621,             0.10853,            0.078318,            0.015604,            0.043051,           0.0024816,           0.0024816,            0.075882
                  89,            0.083948,            0.021427,            0.046004,             0.50109,             0.35833,             0.25432,            0.079319,            0.086909,            0.014154,            0.042851,           0.0025056,           0.0025056,            0.075606
                  90,            0.086894,            0.020329,            0.045893,             0.64188,              0.5373,              0.4563,             0.12261,            0.080553,            0.014982,            0.042804,           0.0025295,           0.0025295,            0.075329
                  91,            0.083891,            0.023715,            0.046911,             0.58995,             0.43039,             0.37337,             0.10011,            0.082209,            0.014844,             0.04257,           0.0025532,           0.0025532,            0.075053
                  92,            0.083187,            0.022668,            0.044571,             0.19344,             0.72976,             0.35502,             0.10609,            0.072646,            0.015325,            0.042546,           0.0025767,           0.0025767,            0.074777
                  93,            0.081602,            0.026716,            0.044967,             0.61752,             0.55311,             0.43357,              0.1752,            0.076422,            0.015258,            0.042459,           0.0026002,           0.0026002,              0.0745
                  94,            0.076336,            0.020994,            0.045218,             0.59186,             0.45119,             0.41568,             0.13892,            0.076556,            0.015245,            0.042247,           0.0026235,           0.0026235,            0.074224
                  95,              0.0793,            0.020634,            0.044328,             0.64851,             0.48578,              0.4255,              0.1334,            0.075681,            0.015013,            0.041915,           0.0026467,           0.0026467,            0.073947
                  96,            0.076588,            0.021147,            0.044046,             0.64907,             0.53927,              0.4753,             0.16922,            0.073934,            0.015194,            0.041637,           0.0026697,           0.0026697,             0.07367
                  97,            0.080264,            0.022852,            0.043792,             0.52534,             0.39667,             0.31084,            0.084508,             0.08695,            0.014204,            0.041655,           0.0026926,           0.0026926,            0.073393
                  98,            0.082316,            0.021272,             0.04409,             0.62266,             0.51714,             0.44564,             0.17762,            0.075989,            0.014965,            0.041385,           0.0027154,           0.0027154,            0.073115
                  99,            0.080837,            0.021058,            0.043914,             0.49721,              0.3935,             0.30048,            0.056728,              0.0834,            0.014283,            0.041198,            0.002738,            0.002738,            0.072838
                 100,            0.079909,            0.023058,            0.043639,             0.58548,             0.53452,              0.4572,             0.18739,            0.073861,              0.0152,             0.04098,           0.0027605,           0.0027605,             0.07256
                 101,            0.078753,            0.021861,            0.042807,             0.55262,             0.45418,             0.33627,            0.069176,             0.08057,            0.014567,            0.040934,           0.0027828,           0.0027828,            0.072283
                 102,            0.079595,            0.018779,            0.044622,             0.61722,             0.53612,             0.48129,             0.18727,            0.077284,             0.01497,            0.040694,            0.002805,            0.002805,            0.072005
                 103,            0.080457,            0.019318,            0.044105,              0.5211,             0.46043,             0.32323,            0.083162,            0.074595,             0.01462,            0.040627,            0.002827,            0.002827,            0.071727
                 104,            0.075702,            0.023198,             0.04377,             0.28677,             0.72974,             0.48287,             0.17029,            0.069816,            0.015035,            0.040348,           0.0028489,           0.0028489,            0.071449
                 105,            0.079277,            0.021634,            0.042357,             0.30909,              0.7218,             0.39536,             0.13519,             0.08522,            0.014437,            0.040246,           0.0028707,           0.0028707,            0.071171
                 106,            0.083532,             0.02158,            0.043352,             0.71264,             0.49621,             0.60893,             0.18388,            0.068054,            0.015206,            0.040087,           0.0028923,           0.0028923,            0.070892
                 107,            0.074517,            0.021656,            0.041817,             0.68385,             0.45219,             0.51372,             0.21435,            0.073042,            0.014679,            0.039891,           0.0029137,           0.0029137,            0.070614
                 108,            0.075116,            0.021266,            0.043344,             0.75367,             0.49848,             0.57884,             0.23489,            0.069552,            0.014609,            0.039692,            0.002935,            0.002935,            0.070335
                 109,            0.077221,            0.021321,            0.042517,             0.51766,             0.34762,              0.2543,            0.040091,            0.088247,            0.013575,            0.039705,           0.0029562,           0.0029562,            0.070056
                 110,            0.082068,            0.018931,            0.042144,             0.53933,             0.54138,             0.36671,             0.11359,            0.082192,            0.014296,            0.039687,           0.0029771,           0.0029771,            0.069777
                 111,            0.078372,            0.022318,            0.041081,             0.75944,             0.41119,             0.53263,             0.23499,               0.075,            0.014443,            0.039475,            0.002998,            0.002998,            0.069498
                 112,            0.072562,            0.022416,            0.041178,             0.41548,             0.75654,             0.56142,             0.15863,            0.070696,            0.014524,            0.039075,           0.0030187,           0.0030187,            0.069219
                 113,            0.075189,            0.022486,            0.041809,             0.64364,             0.57296,             0.56385,             0.20886,            0.070962,            0.014134,            0.039019,           0.0030392,           0.0030392,            0.068939
                 114,            0.072501,             0.02121,            0.042092,             0.61171,             0.57688,             0.57874,             0.22988,            0.069462,            0.013974,            0.038669,           0.0030596,           0.0030596,             0.06866
                 115,            0.074624,            0.024181,            0.040844,             0.33612,             0.79165,             0.51862,             0.16828,            0.073757,            0.013811,            0.038443,           0.0030798,           0.0030798,             0.06838
                 116,            0.076645,            0.020966,            0.041252,             0.69614,             0.52741,             0.68213,             0.27483,            0.071354,            0.013785,            0.038208,           0.0030999,           0.0030999,              0.0681
                 117,            0.076915,             0.02203,            0.041176,             0.65706,             0.53653,             0.57473,             0.15705,            0.076609,            0.013685,            0.037991,           0.0031198,           0.0031198,             0.06782
                 118,            0.075816,            0.022062,            0.040533,             0.58973,             0.57046,             0.67596,             0.25328,            0.068899,            0.014041,            0.037832,           0.0031395,           0.0031395,            0.067539
                 119,            0.079977,            0.019102,            0.040274,             0.17004,             0.54788,             0.25736,            0.063722,            0.090143,            0.013162,            0.037666,           0.0031591,           0.0031591,            0.067259
                 120,            0.083686,            0.021041,            0.042289,              0.7835,              0.4797,             0.65063,             0.26913,            0.067388,            0.014103,            0.037587,           0.0031785,           0.0031785,            0.066978
                 121,            0.074203,            0.020043,            0.039856,             0.76515,             0.49452,              0.5091,             0.17619,             0.08023,            0.013128,            0.037405,           0.0031977,           0.0031977,            0.066698
                 122,             0.07438,            0.020672,            0.040115,             0.70947,             0.46463,             0.53934,             0.15972,            0.074219,            0.013289,             0.03706,           0.0032168,           0.0032168,            0.066417
                 123,            0.076772,             0.01971,            0.039121,             0.66062,             0.53333,             0.52128,             0.11844,            0.078652,            0.013516,             0.03711,           0.0032358,           0.0032358,            0.066136
                 124,            0.077282,            0.021159,            0.040094,             0.72252,             0.58346,             0.67463,             0.26432,            0.068545,            0.013867,            0.036847,           0.0032545,           0.0032545,            0.065855
                 125,            0.075087,            0.017222,            0.040056,             0.67699,             0.52003,             0.50246,             0.13718,             0.07456,            0.013427,            0.036696,           0.0032731,           0.0032731,            0.065573
                 126,            0.072301,            0.020342,            0.038858,             0.36113,             0.77946,              0.5519,             0.19285,            0.071073,            0.013999,            0.036294,           0.0032915,           0.0032915,            0.065292
                 127,            0.078205,            0.023516,            0.038787,             0.50921,             0.62099,             0.56189,              0.1736,            0.073063,            0.013557,            0.036429,           0.0033098,           0.0033098,             0.06501
                 128,            0.072585,             0.02105,             0.03882,              0.6843,             0.56276,             0.59052,             0.21714,            0.072657,            0.013354,            0.036461,           0.0033279,           0.0033279,            0.064728
                 129,            0.078021,            0.021501,            0.038203,             0.63514,             0.49002,             0.54051,             0.16617,            0.077301,             0.01314,              0.0365,           0.0033458,           0.0033458,            0.064446
                 130,            0.076239,             0.02255,            0.038381,             0.53597,             0.68477,             0.70433,             0.28038,            0.067856,             0.01389,            0.036227,           0.0033635,           0.0033635,            0.064164
                 131,            0.075338,            0.020013,            0.038318,             0.42811,             0.79638,             0.64609,             0.19597,            0.073709,            0.013543,            0.035864,           0.0033811,           0.0033811,            0.063881
                 132,            0.072201,            0.021037,            0.038106,             0.49646,             0.80695,             0.66889,             0.21378,            0.069132,            0.013312,            0.035306,           0.0033985,           0.0033985,            0.063599
                 133,            0.076632,            0.019714,            0.038001,             0.38007,              0.8126,             0.62323,             0.21271,            0.072313,            0.013508,            0.035506,           0.0034158,           0.0034158,            0.063316
                 134,            0.072982,            0.024908,            0.037177,             0.51721,             0.77365,             0.65073,              0.3068,             0.06522,            0.013573,            0.034593,           0.0034328,           0.0034328,            0.063033
                 135,            0.072968,            0.021591,            0.036415,             0.75257,             0.38608,             0.49315,             0.14744,            0.079988,            0.013048,            0.034522,           0.0034497,           0.0034497,             0.06275
                 136,             0.07516,              0.0216,            0.038413,             0.76115,             0.41221,             0.56124,             0.19022,            0.077198,            0.012394,            0.034548,           0.0034664,           0.0034664,            0.062466
                 137,             0.07931,            0.019689,            0.038284,             0.30657,             0.64857,             0.49684,             0.12217,            0.084157,            0.012925,            0.034755,           0.0034829,           0.0034829,            0.062183
                 138,            0.081377,            0.018118,            0.036953,             0.56491,             0.74128,             0.70996,             0.27978,            0.069241,             0.01368,            0.035355,           0.0034993,           0.0034993,            0.061899
                 139,            0.071372,            0.022673,            0.036447,             0.60426,             0.61249,             0.51282,             0.15482,            0.076663,            0.012818,            0.034493,           0.0035155,           0.0035155,            0.061615
                 140,            0.073464,            0.019623,            0.036307,             0.50881,             0.77236,             0.71982,             0.31013,            0.061016,            0.013276,            0.034008,           0.0035315,           0.0035315,            0.061331
                 141,            0.072788,             0.02266,            0.037763,             0.43231,             0.76641,             0.56543,             0.18084,            0.076843,             0.01326,            0.033749,           0.0035473,           0.0035473,            0.061047
                 142,            0.072998,            0.019674,            0.036239,             0.68332,             0.72441,             0.71119,             0.31368,            0.064172,            0.013182,             0.03346,           0.0035629,           0.0035629,            0.060763
                 143,            0.070667,            0.024733,            0.036642,             0.56278,             0.69319,             0.63362,             0.17514,            0.065516,            0.013232,            0.033468,           0.0035784,           0.0035784,            0.060478
                 144,            0.070185,            0.019692,            0.036923,             0.61162,             0.66222,             0.67419,             0.24474,            0.070373,            0.012997,            0.033033,           0.0035937,           0.0035937,            0.060194
                 145,            0.075948,            0.019304,            0.034963,              0.7421,             0.46286,             0.52851,             0.13995,            0.077538,            0.012201,            0.033101,           0.0036088,           0.0036088,            0.059909
                 146,            0.079328,            0.020283,            0.035487,             0.76902,             0.58421,             0.62187,             0.19881,            0.074294,            0.013004,            0.033548,           0.0036237,           0.0036237,            0.059624
                 147,            0.074842,            0.020214,            0.036247,             0.61239,             0.69203,             0.64024,             0.25503,             0.06808,            0.013216,            0.033757,           0.0036384,           0.0036384,            0.059338
                 148,            0.070556,            0.020827,            0.035875,             0.51037,             0.83579,              0.7353,             0.31983,            0.062397,            0.012953,            0.032906,            0.003653,            0.003653,            0.059053
                 149,            0.071507,            0.020907,            0.035472,             0.62603,             0.68097,             0.64619,             0.26906,            0.069844,            0.012632,            0.032843,           0.0036674,           0.0036674,            0.058767
                 150,            0.072663,            0.018732,            0.035042,             0.75662,             0.57678,              0.6629,             0.22951,            0.066185,            0.013149,             0.03286,           0.0036816,           0.0036816,            0.058482
                 151,            0.075079,            0.020872,            0.035212,             0.67673,             0.54286,             0.50904,             0.16308,            0.079919,            0.012576,             0.03235,           0.0036956,           0.0036956,            0.058196
                 152,            0.078221,             0.01974,            0.036249,             0.46314,             0.83678,             0.68294,             0.28539,            0.061134,            0.013284,            0.032195,           0.0037094,           0.0037094,            0.057909
                 153,            0.070332,            0.018485,            0.036079,             0.31166,             0.64774,             0.51797,             0.14523,            0.077681,            0.012614,            0.032478,            0.003723,            0.003723,            0.057623
                 154,             0.07222,            0.017266,            0.034836,             0.48501,             0.75578,             0.60902,             0.25301,            0.064284,            0.013204,            0.033141,           0.0037365,           0.0037365,            0.057336
                 155,            0.071597,            0.017318,            0.035345,             0.32704,             0.61075,             0.51926,             0.19099,            0.071418,            0.012912,            0.034549,           0.0037497,           0.0037497,             0.05705
                 156,            0.074827,            0.018134,             0.03667,             0.68562,             0.63626,             0.67887,               0.254,            0.062578,             0.01318,            0.034082,           0.0037628,           0.0037628,            0.056763
                 157,            0.068813,            0.021567,            0.034743,             0.69095,             0.72024,             0.67268,             0.25027,            0.070983,            0.012825,            0.033082,           0.0037757,           0.0037757,            0.056476
                 158,            0.072122,             0.02183,            0.035334,             0.58392,              0.7375,             0.63868,             0.22634,            0.066875,            0.012928,            0.031817,           0.0037884,           0.0037884,            0.056188
                 159,            0.075887,            0.020023,              0.0346,             0.49993,             0.61028,             0.49078,             0.10364,            0.079117,            0.012035,             0.03184,           0.0038009,           0.0038009,            0.055901
                 160,            0.073259,            0.020042,            0.033463,             0.43834,             0.61929,             0.63922,             0.25965,            0.067014,            0.012632,            0.032103,           0.0038132,           0.0038132,            0.055613
                 161,            0.072842,            0.016982,            0.034971,             0.53545,             0.75126,              0.6004,             0.21247,            0.072833,            0.012665,             0.03168,           0.0038253,           0.0038253,            0.055325
                 162,            0.070575,            0.021862,            0.034642,             0.55643,             0.73192,             0.65447,             0.23487,             0.06284,            0.012678,            0.031616,           0.0038373,           0.0038373,            0.055037
                 163,            0.070193,            0.020036,            0.033853,             0.59975,             0.73241,             0.61731,             0.22391,            0.067785,            0.012561,            0.032105,            0.003849,            0.003849,            0.054749
